Category,Category Name,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
M14,Patient Services,14.24.2.c.iv,Total number of patients cleared for HCV RNA on sustained virological response at 12 weeks (SVR12),01-11-2023,0,0
M14,Patient Services,14.24.2.d,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis E(out of those tested for IgM Anti-HEV) ,01-11-2023,0,0
M14,Patient Services,14.24.3.a,Number of Pregnant Women tested for HBsAg,01-11-2023,483,0.012745072
M14,Patient Services,14.24.3.b,Number of Pregnant Women who are HBsAg positive(out of those tested for Hepatitis B i.e. HBsAg),01-11-2023,0,0
M14,Patient Services,14.24.3.c,Number of Pregnant Women found positive for HBsAg referred out to higher centre for institutional delivery,01-11-2023,0,0
M14,Patient Services,14.24.3.d,Number of Pregnant Women found positive for HBsAg delivered in an institution,01-11-2023,0,0
M14,Patient Services,14.24.3.e,Number of newborn who received birth dose of Hepatitis B vaccine born to HBsAg positive pregnant women,01-11-2023,0,0
M14,Patient Services,14.24.3.f,Number of New Borns to Pregnant Women (found positive for HBsAg) received Hepatitis B Immunoglobulin (HBIG) (within 24 hours of birth),01-11-2023,0,0
M15,Laboratory Testing,15.1.1,Total Number of Lab Tests done- Inhouse,01-11-2023,45663,0.642182094
M15,Laboratory Testing,15.1.2,Total Number of Lab Tests done- Outsourced,01-11-2023,0,0
M15,Laboratory Testing,15.2.1,Number of Hb tests conducted including kit tests,01-11-2023,3910,0.054988327
M15,Laboratory Testing,15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg ",01-11-2023,67,0.000942255
M15,Laboratory Testing,15.3.1.a,Number of males screened for HIV by Whole Blood Finger Prick/RDT test/POC test,01-11-2023,318,0.004472196
M15,Laboratory Testing,15.3.1.b,"Out of the above, No. of males found reactive for HIV",01-11-2023,8,0.000112508
M15,Laboratory Testing,15.3.1.c,Number of HIV reactive males subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,01-11-2023,0,0
M15,Laboratory Testing,15.3.1.d,"Out of the above, No. of males confirmed as HIV Positive ",01-11-2023,0,0
M15,Laboratory Testing,15.3.2.a,Number of females (non-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test,01-11-2023,532,0.007481788
M15,Laboratory Testing,15.3.2.b,"Out of the above, No. of females (non-ANC) found reactive for HIV",01-11-2023,5,7.03E-05
M15,Laboratory Testing,15.3.2.c,Number of HIV reactive females (non-ANC) subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,01-11-2023,0,0
M15,Laboratory Testing,15.3.2.d,"Out of the above, No. of females (non-ANC) confirmed as HIV Positive ",01-11-2023,0,0
M15,Laboratory Testing,15.3.3.a,Number of Pregnant Women (PW-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test ,01-11-2023,483,0.006792676
M15,Laboratory Testing,15.3.3.b,"Out of the above, No. of PW(ANC) found reactive for HIV",01-11-2023,0,0
M15,Laboratory Testing,15.3.3.c,Number of HIV reactive PW(ANC) subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,01-11-2023,0,0
M15,Laboratory Testing,15.3.3.d,"Out of the above, No. of PW(ANC) confirmed as HIV Positive ",01-11-2023,0,0
M15,Laboratory Testing,15.3.3.e,Number of DIL women screened for HIV by Whole Blood Finger Prick/RDT test/POC test ,01-11-2023,0,0
M15,Laboratory Testing,15.3.3.f,"Out of the above, No. of DIL women found reactive for HIV",01-11-2023,0,0
M15,Laboratory Testing,15.3.3.g,Number of HIV reactive DIL women subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,01-11-2023,0,0
M15,Laboratory Testing,15.3.3.h,"Out of the above, No. of DIL women confirmed as HIV Positive ",01-11-2023,0,0
M15,Laboratory Testing,15.3.3.i,Number of Pregnant Women (ANC&DIL) screened for HIV more than once(Repeated testing) ,01-11-2023,0,0
M15,Laboratory Testing,15.3.4.a,Number of H/TG people screened for HIV by Whole Blood Finger Prick/RDT test/POC test,01-11-2023,0,0
M15,Laboratory Testing,15.3.4.b,"Out of the above, No. of H/TG people found reactive for HIV",01-11-2023,0,0
M15,Laboratory Testing,15.3.4.c,Number of HIV reactive H/TG people subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,01-11-2023,0,0
M15,Laboratory Testing,15.3.4.d,"Out of the above, No. of H/TG people confirmed as HIV Positive ",01-11-2023,0,0
M15,Laboratory Testing,15.4.1.a,Total number of males tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA) ,01-11-2023,4,5.63E-05
M15,Laboratory Testing,15.4.1.b,"Out of the above, number of males tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA) ",01-11-2023,0,0
M15,Laboratory Testing,15.4.1.c,"Out of the above, number of males treated for Syphilis ",01-11-2023,0,0
M15,Laboratory Testing,15.4.2.a,Total number of female (non-ANC) tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA) ,01-11-2023,195,0.002742385
M15,Laboratory Testing,15.4.2.b,"Out of the above, number of females (non-ANC) tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA) ",01-11-2023,0,0
M15,Laboratory Testing,15.4.2.c,"Out of the above, number of females (non-ANC) treated for Syphilis ",01-11-2023,0,0
M15,Laboratory Testing,15.4.3.a,Total number of H/TG people tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA) ,01-11-2023,0,0
M15,Laboratory Testing,15.4.3.b,"Out of the above, number of H/TG people tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA) ",01-11-2023,0,0
M15,Laboratory Testing,15.4.3.c,"Out of the above, number of H/TG people treated for Syphilis ",01-11-2023,0,0
M15,Laboratory Testing,15.5.1,Widal tests- Number Tested,01-11-2023,13,0.000182826
M15,Laboratory Testing,15.5.2,Widal tests- Number Positive,01-11-2023,13,0.000182826
M15,Laboratory Testing,15.6.1.a.i,X-ray(Inhouse),01-11-2023,2881,0.040516975
M15,Laboratory Testing,15.6.1.a.ii,X-ray(Outsource),01-11-2023,0,0
M15,Laboratory Testing,15.6.1.b.i,Ultrasonography (USG) (Inhouse),01-11-2023,1442,0.020279583
M15,Laboratory Testing,15.6.1.b.ii,Ultrasonography (USG)(Outsource),01-11-2023,0,0
M15,Laboratory Testing,15.6.1.c.i,CT scan (Inhouse),01-11-2023,359,0.0050488
M15,Laboratory Testing,15.6.1.c.ii,CT scan (Outsource),01-11-2023,0,0
M15,Laboratory Testing,15.6.1.d.i,MRI (Inhouse),01-11-2023,0,0
M15,Laboratory Testing,15.6.1.d.ii,MRI (Outsource),01-11-2023,0,0
M15,Laboratory Testing,15.6.1.e.i,ECG (Inhouse),01-11-2023,612,0.008606869
M15,Laboratory Testing,15.6.1.e.ii,ECG (Outsource),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.1a,New born deaths within 24 hrs(1 to 23 Hrs 59 minutes) of birth at Facility/Facility to facility in transit,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.1.b,New born deaths within 24 hrs(1 to 23 Hrs 59 minutes) of birth in Community (at home or home to facility transit),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.2.a,New born deaths within 1 week (1 to 7 days) at Facility/Facility to facility in transit,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.2.b,New born deaths within 1 week (1 to 7 days) At Community (at home or home to facility transit),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.3.a,New born deaths within 8 to 28 days at Facility/Facility to facility in transit,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.3.b,New born deaths within 8 to 28 days At Community (at home or home to facility transit),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.4.a,Infant Deaths (>28 days to 12 months) at Facility/Facility to facility in transit,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.1.4.b,Infant Deaths (>28 days to 12 months) At Community (at home or home to facility transit),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.2.1,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Sepsis,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.2.2,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Asphyxia,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.2.3,Neonatal Deaths up to 4 weeks (0 to 28 days) due to complications of Prematurity,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.2.4,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Other causes,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.3.1,Number of Infant Deaths (>28 days - 12 months) due to Pneumonia,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.3.2,Number of Infant Deaths (>28 days - 12 months) due to Diarrhoea,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.3.3,Number of Infant Deaths (>28 days - 12 months) due to Fever related,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.3.4,Number of Infant Deaths (>28 days - 12 months) due to Measles,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.3.5,Number of Infant Deaths (>28 days - 12 months) due to Others,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.4.1,Number of Child Deaths (1 -5 years) due to Pneumonia,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.4.2,Number of Child Deaths (1 -5 years) due to Diarrhoea,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.4.3,Number of Child Deaths (1 -5 years) due to Fever related,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.4.4,Number of Child Deaths (1 -5 years) due to Measles,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.4.5,Number of Child Deaths (1 -5 years) due to Others,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.1,Number of Maternal Deaths due to APH (Antepartum Haemmorhage),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.2,Number of Maternal Deaths due to PPH (Post-Partum Haemmorhage),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.3,"Number of Maternal Deaths due to Pregnancy related infection and sepsis, Fever",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.4,Number of Maternal Deaths due to Abortive complication,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.5,Number of Maternal Deaths due to Obstructed/prolonged labour,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.6,"Number of Maternal Deaths due to Severe hypertension/fits & Hypertensive disorder in pregnancy, birth and puerperium",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.7,Number of Maternal Deaths due to Other/Unknown Causes,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.8,"Age wise total Maternal Deaths, occurred at Facility",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.8.a,"Out of total number of maternal deaths, deaths with age<15 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.8.b,"Out of total number of maternal deaths, deaths with age 15-19 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.8.c,"Out of total number maternal deaths, deaths with age more than >19-49 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.8.d,"Out of total number maternal deaths, deaths with age more than >49 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.9,"Total Maternal Deaths, occurred at Home to be reported at Block level",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.10,Maternal Death in transit to be reported at Block level,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.11.a,"Out of total number of maternal deaths, deaths with age<15 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.11.b,"Out of total number of maternal deaths, deaths with age 15-19 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.11.c,"Out of total number maternal deaths, deaths with age more than >19-49 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.5.11.d,"Out of total number maternal deaths, deaths with age more than >49 years",01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.6,Total Facility Based Maternal Death Reviews (FBMDR) done,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.1,Number of deaths due to Diarrhoeal diseases,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.2,Number of deaths due to Tuberculosis,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.3,Number of deaths due to Respiratory diseases including infections (other than TB),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.4,Number of deaths due to Other Fever Related,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.5,Number of deaths due to Heart disease/Hypertension related,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.6,Number of deaths due to Cancer,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.7,Number of deaths due to Neurological disease including strokes,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.8,Number of deaths due to Accidents/Burn cases ,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.9,Number of deaths due to Self Harm,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.10,Number of deaths due to Animal bites and stings,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.7.11,Number of deaths due to Known Acute Disease,01-11-2023,11,0.35483871
M16,Details of deaths reported with probable causes,16.7.12,Number of deaths due to Known Chronic Disease,01-11-2023,2,0.064516129
M16,Details of deaths reported with probable causes,16.7.13,Number of deaths due to Other Causes ,01-11-2023,31,1
M16,Details of deaths reported with probable causes,16.8.1,Number of Deaths due to Malaria- Plasmodium Vivax,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.8.2,Number of Deaths due to Malaria- Plasmodium Falciparum,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.8.3,Number of Deaths due to Kala Azar,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.8.4,Number of Deaths due to Dengue,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.8.5,Number of Deaths due to Acute Encephelitis Syndrome (AES),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.8.6,Number of Deaths due to Japanese Encephalitis (JE),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.9,Total Deaths (above 5 years of age),01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.9.1,Above 5 years to below 10 years,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.9.2,Above 10 years to below 19 years,01-11-2023,0,0
M16,Details of deaths reported with probable causes,16.9.3,Adult above >19 years,01-11-2023,0,0
M17,QA & BEMMP,17.1.1,Total number of Haematology tests registered under External Quality Assurance Scheme (EQAS) ,01-11-2023,16,0.011577424
M17,QA & BEMMP,17.1.2,No. of registered Haematology tests reported EQAS Compliant,01-11-2023,0,0
M17,QA & BEMMP,17.1.3,Total number of Biochemistry tests registered under External Quality Assurance Scheme (EQAS) ,01-11-2023,69,0.049927641
M17,QA & BEMMP,17.1.4,No. of registered Bio chemistry tests report EQAS Compliant,01-11-2023,0,0
M17,QA & BEMMP,17.1.5,"Total Quantity of Bio medical waste generated in Kg for the month (All Yellow, Red, white & Blue)",01-11-2023,164,0.118668596
M17,QA & BEMMP,17.1.6,Total Quantity of General waste generated in Kg for the month,01-11-2023,0,0
M17,QA & BEMMP,17.2.1,Total number of breakdown calls reported for the month,01-11-2023,6,0.004341534
M17,QA & BEMMP,17.2.2,Total number of breakdown attended for the month,01-11-2023,6,0.004341534
M17,QA & BEMMP,17.2.3,Number of visit made by the service engineer/ BME for the month,01-11-2023,3,0.002170767
M20,Death Reviews (MDR) Done,20.1,Total Maternal Deaths Reviewed (MDR) by CMO,01-11-2023,0,
M20,Death Reviews (MDR) Done,20.2,Total Maternal Deaths Reviewed (MDR) by DM,01-11-2023,0,
M20,Death Reviews (MDR) Done,20.3,Number of Maternal Deaths reviewed through Community based Maternal Death Review (CBMDR),01-11-2023,0,
M20,Death Reviews (MDR) Done,20.4,Total number of Child Deaths Reviewed by CMHO Level,01-11-2023,0,
M20,Death Reviews (MDR) Done,20.5,Total number of Child Deaths Reviewed by DM Level,01-11-2023,0,
M20,Death Reviews (MDR) Done,20.6,Number of Child Deaths reviewed through Community based Child Death Review (CBCDR),01-11-2023,0,
M21,National Ambulance Services,21.1,Average response time (call to scene) for all BLS Ambulances in the district during the month,01-11-2023,0,
M21,National Ambulance Services,21.2,Average response time (call to scene) for all ALS Ambulances in the district during the month,01-11-2023,0,
M21,National Ambulance Services,21.3,Average number of trips per day by all ALS Ambulances in the district during the month ,01-11-2023,0,
M21,National Ambulance Services,21.4,Average number of trips per day by all BLS Ambulances in the district during the month,01-11-2023,0,
M21,National Ambulance Services,21.5,Average kilometres travelled by all ALS Ambulances in the district during the month,01-11-2023,0,
M21,National Ambulance Services,21.6,Average kilometres travelled by all BLS Ambulances in the district during the month,01-11-2023,0,
M22,NLEP,22.1,No. of new leprosy cases found during monthly survey,01-11-2023,0,
M1,Ante Natal Care (ANC),1.1,Total number of NEW Pregnant Women registered for ANC ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.1.a,Out of total number of NEW Pregnant Women registered with age <15 years,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.1.b,Out of total number of NEW Pregnant Women registered with age 15-19 years,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.1.c,Out of total number of NEW Pregnant Women registered with age >19 to 49 years,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.1.d,Out of total number of NEW Pregnant Women registered with age >49 years,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.1.1,"Out of the total NEW ANC registered, number registered within 1st trimester (within 12 weeks)",01-12-2023,0,0
M1,Ante Natal Care (ANC),1.1.2,Total ANC footfall/cases (Old cases + New Registration) attended ,01-12-2023,121,0.076437145
M1,Ante Natal Care (ANC),1.2.1,Number of PW given Td1 (Tetanus Diptheria dose 1),01-12-2023,7,0.004421984
M1,Ante Natal Care (ANC),1.2.2,Number of PW given Td2 (Tetanus Diptheria dose 2),01-12-2023,4,0.002526848
M1,Ante Natal Care (ANC),1.2.3,Number of PW given Td Booster (Tetanus Diptheria dose booster),01-12-2023,4,0.002526848
M1,Ante Natal Care (ANC),1.2.4,Number of PW provided full course 180 Iron Folic Acid (IFA) tablets ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.2.5,Number of PW provided full course 360 Calcium tablets ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.2.6,Number of PW given one Albendazole tablet after 1st trimester,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.2.7,Number of PW received 4 or more ANC check ups,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.2.8,Number of PW given ANC Corticosteroids in Pre-Term Labour,01-12-2023,41,0.02590019
M1,Ante Natal Care (ANC),1.3.1,New cases of PW with hypertension detected ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.3.1.a,Number of PW with hypertension managed at institution ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.3.2,Number of Eclampsia cases managed during delivery,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.4.1,Number of PW tested for Haemoglobin (Hb ) 4 or more than 4 times for respective ANCs,01-12-2023,102,0.064434618
M1,Ante Natal Care (ANC),1.4.2,Number of PW having Hb level<11(7.1 to 10.9 g/dl) (Out of total tested cases),01-12-2023,182,0.114971573
M1,Ante Natal Care (ANC),1.4.3,Number of PW having Hb level<=7 g/dl (Out of total tested cases),01-12-2023,8,0.005053696
M1,Ante Natal Care (ANC),1.4.4,Number of PW treated for severe anaemia (Hb<=7g/dl) (Out of total tested cases),01-12-2023,8,0.005053696
M1,Ante Natal Care (ANC),1.5.1,Number of PW tested for Blood Sugar using OGTT(Oral Glucose Tolerance Test),01-12-2023,115,0.072646873
M1,Ante Natal Care (ANC),1.5.2,Number of PW tested positive for GDM out of total OGTT(Oral Glucose Tolerance Test) conducted,01-12-2023,23,0.014529375
M1,Ante Natal Care (ANC),1.5.3,Number of PW given Insulin out of total tested positive for GDM,01-12-2023,14,0.008843967
M1,Ante Natal Care (ANC),1.5.4,Number of PW given Metformin out of total tested positive for GDM,01-12-2023,24,0.015161087
M1,Ante Natal Care (ANC),1.6.1.a,Number of pregnant/Direct-In-Labor (DIL) women screened/tested (with VDRL/RPR/TPHA/RDT/PoC) for Syphilis,01-12-2023,102,0.064434618
M1,Ante Natal Care (ANC),1.6.1.b,Number of pregnant/DIL women found Seropositive for Syphilis by VDRL/RPR/TPHA/RDT/PoC test,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.6.1.c,Number of pregnant/DIL women found Syphilis-Seropositive and given treatment with injection Benzathine Penicillin (IM),01-12-2023,0,0
M1,Ante Natal Care (ANC),1.6.1.d,Number of live births among Syphilis Seropositive Pregnant Women,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.6.1.e,Number of babies born to Syphilis-Seropositive Pregnant Women tested positive/ clinically diagnosed for congenital Syphilis ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.6.1.f,"Out of above, babies with congenital Syphilis received curative treatment ",01-12-2023,0,0
M1,Ante Natal Care (ANC),1.7.1,Number of Pregnant Women tested positive for Thyroid disorder,01-12-2023,103,0.06506633
M1,Ante Natal Care (ANC),1.7.2,Number of Pregnant Women treated for thyroid disorder,01-12-2023,101,0.063802906
M1,Ante Natal Care (ANC),1.8.1,Number of Pregnant Women screened for TB ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.8.2,Number of Pregnant Women identified with Presumptive TB symptoms,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.8.3,Number of Pregnant Women referred out of those identified with Presumptive TB symptoms ,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.9.1,Total High Risk Pregnancy (HRP) Intrapartum including following:,01-12-2023,10,0.006317119
M1,Ante Natal Care (ANC),1.9.1.a,Number of Pregnant Women with Post-Partum Haemorrhage(Immediately after delivery) in the facility.,01-12-2023,8,0.005053696
M1,Ante Natal Care (ANC),1.9.1.b,Number of Pregnant Women with Sepsis in the facility.,01-12-2023,0,0
M1,Ante Natal Care (ANC),1.9.1.c,Number of Pregnant Women identified with Eclampsia in the facility,01-12-2023,1,0.000631712
M1,Ante Natal Care (ANC),1.9.1.d,Number of Pregnant Women identified with obstructed labour in the facility.,01-12-2023,1,0.000631712
M1,Ante Natal Care (ANC),1.9.2,Total High Risk Pregnancy (HRP) Antepartum (Only New Cases are to be reported),01-12-2023,105,0.066329754
M1,Ante Natal Care (ANC),1.9.3,Total no. of ANC or PNC cases referred to Higher/ any other facility,01-12-2023,1,0.000631712
M1,Ante Natal Care (ANC),1.9.4,Total no. of ANC or PNC cases referred in to the facility,01-12-2023,35,0.022109918
M1,Ante Natal Care (ANC),1.9.5,Number of Complicated pregnancies treated with Blood Transfusion,01-12-2023,41,0.02590019
M2,Deliveries,2.1.1.a,Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM) ,01-12-2023,0,0
M2,Deliveries,2.1.1.b,Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.),01-12-2023,0,0
M2,Deliveries,2.1.2,Number of PW given Tablet Misoprostol during home delivery,01-12-2023,0,0
M2,Deliveries,2.1.3,Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery,01-12-2023,0,0
M2,Deliveries,2.2,Number of Institutional Deliveries conducted (Including C-Sections),01-12-2023,137,0.717277487
M2,Deliveries,2.2.1,"Out of total institutional deliveries(excluding C-section), number of women stayed for 48 hours or more after delivery",01-12-2023,62,0.32460733
M2,Deliveries,2.2.2,"Out of total Institutional deliveries, number of Institutional Deliveries (Excluding C-Sections) conducted at night (8 PM- 8 AM)",01-12-2023,27,0.141361257
M2,Deliveries,2.3,Age wise total number of delivery (Home +Institutional) reported (2.3.1+2.3.2+2.3.3+2.3.4),01-12-2023,137,0.717277487
M2,Deliveries,2.3.1,"Out of total number of delivery, PW with age <15 years",01-12-2023,0,0
M2,Deliveries,2.3.2,"Out of total number of delivery, PW with age 15-19 years",01-12-2023,4,0.020942408
M2,Deliveries,2.3.3,"Out of total number of delivery, PW with age >19-49 years",01-12-2023,133,0.696335079
M2,Deliveries,2.3.4,"Out of total number of delivery, PW with age > 49 years",01-12-2023,0,0
M2,Deliveries,2.4,Number of newborns received 6 HBNC visits after Institutional Delivery,01-12-2023,0,0
M2,Deliveries,2.5,No. of identified Sick new-borns referred by ASHA to facility under HBNC Programme,01-12-2023,0,0
M2,Deliveries,2.6,Total number of Children received all scheduled 5 Home visits under HBYC ,01-12-2023,0,0
M3,Number of Caesarean (C-Section) deliveries,3.1,Total number of C -Section deliveries performed,01-12-2023,75,0.721649485
M3,Number of Caesarean (C-Section) deliveries,3.1.1,"Out of total C-sections, number performed at night (8 PM- 8 AM)",01-12-2023,25,0.206185567
M3,Number of Caesarean (C-Section) deliveries,3.1.2,"Out of total C-section, number of women stayed for 72 hours or more after delivery",01-12-2023,75,0.721649485
M4,Pregnancy outcome & details of new-born,4.1.1.a,Live Birth - Male,01-12-2023,77,0.403141361
M4,Pregnancy outcome & details of new-born,4.1.1.b,Live Birth - Female,01-12-2023,57,0.298429319
M4,Pregnancy outcome & details of new-born,4.1.2,Number of Pre-term newborns ( < 37 weeks of pregnancy),01-12-2023,13,0.068062827
M4,Pregnancy outcome & details of new-born,4.1.3.a,Intrapartum (Fresh) Still Birth,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.1.3.b,Antepartum (Macerated) Still Birth,01-12-2023,3,0.015706806
M4,Pregnancy outcome & details of new-born,4.2,Abortion (spontaneous),01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.4.1,Number of Newborns weighed at birth,01-12-2023,134,0.701570681
M4,Pregnancy outcome & details of new-born,4.4.2,Number of Newborns having weight less than 2500 gms,01-12-2023,28,0.146596859
M4,Pregnancy outcome & details of new-born,4.4.2.a,"Out of the above, number of Newborns having weight less than 1800 gms",01-12-2023,3,0.015706806
M4,Pregnancy outcome & details of new-born,4.4.3,Number of Newborns breast fed within 1 hour of birth,01-12-2023,134,0.701570681
M4,Pregnancy outcome & details of new-born,4.4.4,No. of Newborns discharged from the facility were exclusively breastfed till discharge,01-12-2023,134,0.701570681
M4,Pregnancy outcome & details of new-born,4.4.5,Number of Newborns received Donor Human Milk (DHM) in the facility,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.1,"Number of Newborns screened for defects at birth (as per Comprehensive Newborn Screening, RBSK)",01-12-2023,134,0.701570681
M4,Pregnancy outcome & details of new-born,4.5.1.a,"Number of Newborns identified with visible birth defects (including Neural tube defect, Down's Syndrome, Cleft Lip & Palate, Club foot and Developmental dysplasia of the hip)",01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.2,Number of children (6 Weeks to 6 years) screened by RBSK mobile health teams at Anganwadi center ,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.2.a,Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools ,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.3,Number of SNCU discharged babies screened in DEIC,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.4.a.1,Number of children identified with Disease by RBSK Mobile Health teams,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.4.b.1,Number of children identified with Deficiency by RBSK Mobile Health teams,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.4.c.1,Number of children identified with Developmental delay by RBSK Mobile Health teams,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.4.d.1,Number of children (0 - 18 years) identified with selected birth defect by RBSK Mobile Health teams,01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.5,"Number of children till age 18 years (affected with selected health conditions) managed for 4 Ds (Disease, Deficiency, Developmental Delay & Defect)",01-12-2023,0,0
M4,Pregnancy outcome & details of new-born,4.5.6,Number of children till age 18 years (affected with selected health conditions) managed by Intervention - Surgical,01-12-2023,0,0
