Category,Category Name,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
M16,Details of deaths reported with probable causes,16.9.2,Above 10 years to below 19 years,2024-02-01,0.0,0.0
M16,Details of deaths reported with probable causes,16.9.3,Adult above >19 years,2024-02-01,0.0,0.0
M17,QA & BEMMP,17.1.1,Total number of Haematology tests registered under External Quality Assurance Scheme (EQAS) ,2024-02-01,16.0,0.011577424023154847
M17,QA & BEMMP,17.1.2,No. of registered Haematology tests reported EQAS Compliant,2024-02-01,0.0,0.0
M17,QA & BEMMP,17.1.3,Total number of Biochemistry tests registered under External Quality Assurance Scheme (EQAS) ,2024-02-01,69.0,0.049927641099855286
M17,QA & BEMMP,17.1.4,No. of registered Bio chemistry tests report EQAS Compliant,2024-02-01,0.0,0.0
M17,QA & BEMMP,17.1.5,"Total Quantity of Bio medical waste generated in Kg for the month (All Yellow, Red, white & Blue)",2024-02-01,185.0,0.13386396526772792
M17,QA & BEMMP,17.1.6,Total Quantity of General waste generated in Kg for the month,2024-02-01,0.0,0.0
M17,QA & BEMMP,17.2.1,Total number of breakdown calls reported for the month,2024-02-01,6.0,0.004341534008683068
M17,QA & BEMMP,17.2.2,Total number of breakdown attended for the month,2024-02-01,2.0,0.001447178002894356
M17,QA & BEMMP,17.2.3,Number of visit made by the service engineer/ BME for the month,2024-02-01,3.0,0.002170767004341534
M20,Death Reviews (MDR) Done,20.1,Total Maternal Deaths Reviewed (MDR) by CMO,2024-02-01,0.0,
M20,Death Reviews (MDR) Done,20.2,Total Maternal Deaths Reviewed (MDR) by DM,2024-02-01,0.0,
M20,Death Reviews (MDR) Done,20.3,Number of Maternal Deaths reviewed through Community based Maternal Death Review (CBMDR),2024-02-01,0.0,
M20,Death Reviews (MDR) Done,20.4,Total number of Child Deaths Reviewed by CMHO Level,2024-02-01,0.0,
M20,Death Reviews (MDR) Done,20.5,Total number of Child Deaths Reviewed by DM Level,2024-02-01,0.0,
M20,Death Reviews (MDR) Done,20.6,Number of Child Deaths reviewed through Community based Child Death Review (CBCDR),2024-02-01,0.0,
M21,National Ambulance Services,21.1,Average response time (call to scene) for all BLS Ambulances in the district during the month,2024-02-01,0.0,
M21,National Ambulance Services,21.2,Average response time (call to scene) for all ALS Ambulances in the district during the month,2024-02-01,0.0,
M21,National Ambulance Services,21.3,Average number of trips per day by all ALS Ambulances in the district during the month ,2024-02-01,0.0,
M21,National Ambulance Services,21.4,Average number of trips per day by all BLS Ambulances in the district during the month,2024-02-01,0.0,
M21,National Ambulance Services,21.5,Average kilometres travelled by all ALS Ambulances in the district during the month,2024-02-01,0.0,
M21,National Ambulance Services,21.6,Average kilometres travelled by all BLS Ambulances in the district during the month,2024-02-01,0.0,
M22,NLEP,22.1,No. of new leprosy cases found during monthly survey,2024-02-01,0.0,
M1,Ante Natal Care (ANC),1.1,Total number of NEW Pregnant Women registered for ANC ,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.1.a,Out of total number of NEW Pregnant Women registered with age <15 years,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.1.b,Out of total number of NEW Pregnant Women registered with age 15-19 years,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.1.c,Out of total number of NEW Pregnant Women registered with age >19 to 49 years,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.1.d,Out of total number of NEW Pregnant Women registered with age >49 years,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.1.1,"Out of the total NEW ANC registered, number registered within 1st trimester (within 12 weeks)",2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.1.2,Total ANC footfall/cases (Old cases + New Registration) attended ,2024-03-01,1397.0,0.8825015792798484
M1,Ante Natal Care (ANC),1.2.1,Number of PW given Td1 (Tetanus Diptheria dose 1),2024-03-01,11.0,0.006948831332912192
M1,Ante Natal Care (ANC),1.2.2,Number of PW given Td2 (Tetanus Diptheria dose 2),2024-03-01,10.0,0.006317119393556538
M1,Ante Natal Care (ANC),1.2.3,Number of PW given Td Booster (Tetanus Diptheria dose booster),2024-03-01,5.0,0.003158559696778269
M1,Ante Natal Care (ANC),1.2.4,Number of PW provided full course 180 Iron Folic Acid (IFA) tablets ,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.2.5,Number of PW provided full course 360 Calcium tablets ,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.2.6,Number of PW given one Albendazole tablet after 1st trimester,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.2.7,Number of PW received 4 or more ANC check ups,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.2.8,Number of PW given ANC Corticosteroids in Pre-Term Labour,2024-03-01,31.0,0.01958307012002527
M1,Ante Natal Care (ANC),1.3.1,New cases of PW with hypertension detected ,2024-03-01,52.0,0.032849020846494
M1,Ante Natal Care (ANC),1.3.1.a,Number of PW with hypertension managed at institution ,2024-03-01,52.0,0.032849020846494
M1,Ante Natal Care (ANC),1.3.2,Number of Eclampsia cases managed during delivery,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.4.1,Number of PW tested for Haemoglobin (Hb ) 4 or more than 4 times for respective ANCs,2024-03-01,451.0,0.28490208464939987
M1,Ante Natal Care (ANC),1.4.2,Number of PW having Hb level<11(7.1 to 10.9 g/dl) (Out of total tested cases),2024-03-01,132.0,0.08338597599494631
M1,Ante Natal Care (ANC),1.4.3,Number of PW having Hb level<=7 g/dl (Out of total tested cases),2024-03-01,12.0,0.007580543272267846
M1,Ante Natal Care (ANC),1.4.4,Number of PW treated for severe anaemia (Hb<=7g/dl) (Out of total tested cases),2024-03-01,12.0,0.007580543272267846
M1,Ante Natal Care (ANC),1.5.1,Number of PW tested for Blood Sugar using OGTT(Oral Glucose Tolerance Test),2024-03-01,147.0,0.09286165508528112
M1,Ante Natal Care (ANC),1.5.2,Number of PW tested positive for GDM out of total OGTT(Oral Glucose Tolerance Test) conducted,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.5.3,Number of PW given Insulin out of total tested positive for GDM,2024-03-01,18.0,0.011370814908401769
M1,Ante Natal Care (ANC),1.5.4,Number of PW given Metformin out of total tested positive for GDM,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.6.1.a,Number of pregnant/Direct-In-Labor (DIL) women screened/tested (with VDRL/RPR/TPHA/RDT/PoC) for Syphilis,2024-03-01,451.0,0.28490208464939987
M1,Ante Natal Care (ANC),1.6.1.b,Number of pregnant/DIL women found Seropositive for Syphilis by VDRL/RPR/TPHA/RDT/PoC test,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.6.1.c,Number of pregnant/DIL women found Syphilis-Seropositive and given treatment with injection Benzathine Penicillin (IM),2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.6.1.d,Number of live births among Syphilis Seropositive Pregnant Women,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.6.1.e,Number of babies born to Syphilis-Seropositive Pregnant Women tested positive/ clinically diagnosed for congenital Syphilis ,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.6.1.f,"Out of above, babies with congenital Syphilis received curative treatment ",2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.7.1,Number of Pregnant Women tested positive for Thyroid disorder,2024-03-01,200.0,0.12634238787113075
M1,Ante Natal Care (ANC),1.7.2,Number of Pregnant Women treated for thyroid disorder,2024-03-01,200.0,0.12634238787113075
M1,Ante Natal Care (ANC),1.8.1,Number of Pregnant Women screened for TB ,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.8.2,Number of Pregnant Women identified with Presumptive TB symptoms,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.8.3,Number of Pregnant Women referred out of those identified with Presumptive TB symptoms ,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.9.1,Total High Risk Pregnancy (HRP) Intrapartum including following:,2024-03-01,2.0,0.0012634238787113076
M1,Ante Natal Care (ANC),1.9.1.a,Number of Pregnant Women with Post-Partum Haemorrhage(Immediately after delivery) in the facility.,2024-03-01,2.0,0.0012634238787113076
M1,Ante Natal Care (ANC),1.9.1.b,Number of Pregnant Women with Sepsis in the facility.,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.9.1.c,Number of Pregnant Women identified with Eclampsia in the facility,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.9.1.d,Number of Pregnant Women identified with obstructed labour in the facility.,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.9.2,Total High Risk Pregnancy (HRP) Antepartum (Only New Cases are to be reported),2024-03-01,132.0,0.08338597599494631
M1,Ante Natal Care (ANC),1.9.3,Total no. of ANC or PNC cases referred to Higher/ any other facility,2024-03-01,0.0,0.0
M1,Ante Natal Care (ANC),1.9.4,Total no. of ANC or PNC cases referred in to the facility,2024-03-01,41.0,0.025900189513581806
M1,Ante Natal Care (ANC),1.9.5,Number of Complicated pregnancies treated with Blood Transfusion,2024-03-01,0.0,0.0
M2,Deliveries,2.1.1.a,Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM) ,2024-03-01,0.0,0.0
M2,Deliveries,2.1.1.b,Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.),2024-03-01,0.0,0.0
M2,Deliveries,2.1.2,Number of PW given Tablet Misoprostol during home delivery,2024-03-01,0.0,0.0
M2,Deliveries,2.1.3,Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery,2024-03-01,0.0,0.0
M2,Deliveries,2.2,Number of Institutional Deliveries conducted (Including C-Sections),2024-03-01,140.0,0.7329842931937173
M2,Deliveries,2.2.1,"Out of total institutional deliveries(excluding C-section), number of women stayed for 48 hours or more after delivery",2024-03-01,75.0,0.39267015706806285
M2,Deliveries,2.2.2,"Out of total Institutional deliveries, number of Institutional Deliveries (Excluding C-Sections) conducted at night (8 PM- 8 AM)",2024-03-01,33.0,0.17277486910994763
M2,Deliveries,2.3,Age wise total number of delivery (Home +Institutional) reported (2.3.1+2.3.2+2.3.3+2.3.4),2024-03-01,140.0,0.7329842931937173
M2,Deliveries,2.3.1,"Out of total number of delivery, PW with age <15 years",2024-03-01,0.0,0.0
M2,Deliveries,2.3.2,"Out of total number of delivery, PW with age 15-19 years",2024-03-01,6.0,0.031413612565445025
M2,Deliveries,2.3.3,"Out of total number of delivery, PW with age >19-49 years",2024-03-01,134.0,0.7015706806282722
M2,Deliveries,2.3.4,"Out of total number of delivery, PW with age > 49 years",2024-03-01,0.0,0.0
M2,Deliveries,2.4,Number of newborns received 6 HBNC visits after Institutional Delivery,2024-03-01,0.0,0.0
M2,Deliveries,2.5,No. of identified Sick new-borns referred by ASHA to facility under HBNC Programme,2024-03-01,0.0,0.0
M2,Deliveries,2.6,Total number of Children received all scheduled 5 Home visits under HBYC ,2024-03-01,0.0,0.0
M3,Number of Caesarean (C-Section) deliveries,3.1,Total number of C -Section deliveries performed,2024-03-01,65.0,0.6185567010309279
M3,Number of Caesarean (C-Section) deliveries,3.1.1,"Out of total C-sections, number performed at night (8 PM- 8 AM)",2024-03-01,16.0,0.1134020618556701
M3,Number of Caesarean (C-Section) deliveries,3.1.2,"Out of total C-section, number of women stayed for 72 hours or more after delivery",2024-03-01,65.0,0.6185567010309279
M4,Pregnancy outcome & details of new-born,4.1.1.a,Live Birth - Male,2024-03-01,72.0,0.3769633507853403
M4,Pregnancy outcome & details of new-born,4.1.1.b,Live Birth - Female,2024-03-01,66.0,0.34554973821989526
M4,Pregnancy outcome & details of new-born,4.1.2,Number of Pre-term newborns ( < 37 weeks of pregnancy),2024-03-01,18.0,0.09424083769633508
M4,Pregnancy outcome & details of new-born,4.1.3.a,Intrapartum (Fresh) Still Birth,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.1.3.b,Antepartum (Macerated) Still Birth,2024-03-01,2.0,0.010471204188481676
M4,Pregnancy outcome & details of new-born,4.2,Abortion (spontaneous),2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.4.1,Number of Newborns weighed at birth,2024-03-01,138.0,0.7225130890052356
M4,Pregnancy outcome & details of new-born,4.4.2,Number of Newborns having weight less than 2500 gms,2024-03-01,22.0,0.11518324607329843
M4,Pregnancy outcome & details of new-born,4.4.2.a,"Out of the above, number of Newborns having weight less than 1800 gms",2024-03-01,3.0,0.015706806282722512
M4,Pregnancy outcome & details of new-born,4.4.3,Number of Newborns breast fed within 1 hour of birth,2024-03-01,138.0,0.7225130890052356
M4,Pregnancy outcome & details of new-born,4.4.4,No. of Newborns discharged from the facility were exclusively breastfed till discharge,2024-03-01,138.0,0.7225130890052356
M4,Pregnancy outcome & details of new-born,4.4.5,Number of Newborns received Donor Human Milk (DHM) in the facility,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.1,"Number of Newborns screened for defects at birth (as per Comprehensive Newborn Screening, RBSK)",2024-03-01,138.0,0.7225130890052356
M4,Pregnancy outcome & details of new-born,4.5.1.a,"Number of Newborns identified with visible birth defects (including Neural tube defect, Down's Syndrome, Cleft Lip & Palate, Club foot and Developmental dysplasia of the hip)",2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.2,Number of children (6 Weeks to 6 years) screened by RBSK mobile health teams at Anganwadi center ,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.2.a,Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools ,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.3,Number of SNCU discharged babies screened in DEIC,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.4.a.1,Number of children identified with Disease by RBSK Mobile Health teams,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.4.b.1,Number of children identified with Deficiency by RBSK Mobile Health teams,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.4.c.1,Number of children identified with Developmental delay by RBSK Mobile Health teams,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.4.d.1,Number of children (0 - 18 years) identified with selected birth defect by RBSK Mobile Health teams,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.5,"Number of children till age 18 years (affected with selected health conditions) managed for 4 Ds (Disease, Deficiency, Developmental Delay & Defect)",2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.6,Number of children till age 18 years (affected with selected health conditions) managed by Intervention - Surgical,2024-03-01,0.0,0.0
M4,Pregnancy outcome & details of new-born,4.5.7,Number of children till age 18 years managed at DEIC (District Early Intervention Centre),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.1.1,"Number of women of reproductive age (WRA) 20-49 years (non-pregnant, non-lactating), provided 4 Red Iron and folic acid (IFA) tablets in a month",2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.1.2,Number of children (6-59 months old) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.1.3.a,Number of out of school children (5 -9 years) given 4-5 IFA Pink tablets at Anganwadi Centres ,2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.1.3.b,Number of in-school children (5 - 9 years) provided 4-5 IFA Pink tablets in schools,2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.a,Number of in-school Children (5-9 years) having anaemia (Hb 8.1-11.4 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.b,Number of in-school adolescent girls (10-19 years) having anaemia (Hb 8.1-11.9 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.c,Number of out of school adolescent girls (10-19 years) having anaemia (Hb 8.1-11.9 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.d.i,Number of boys 10-11 years having anaemia (Hb 8.1-11.4 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.d.ii,Number of boys 12-14 years having anaemia (Hb 8.1-11.9 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.d.iii,Number of boys 15-19 years having anaemia (Hb 8.1-12.9 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.e,Number of lactating mothers (of 0-6 months old child) having anaemia (Hb 8.1-11.9 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.1.f,"Number of women of reproductive age (non-pregnant, non-lactating) (20-49 years) having anaemia (Hb 8.1-11.9 g/dl)",2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.2.a,Number of in-school Children (5-9 years) having severe anaemia (Hb <8 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.2.b,Number of in-school adolescent girls (10-19 years) having severe anaemia (Hb <8 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.2.c,Number of out of school adolescent girls (10-19 years) having severe anaemia (Hb <8 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.2.d,Number of in-school adolescent boys (10-19 years) having severe anaemia (Hb <8 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.2.e,Number of lactating mothers (of 0-6 months old child) having severe anaemia ((Hb <8 g/dl),2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.2.f,"Number of women of reproductive age (non-pregnant, non-lactating) (20-49 years) having severe anaemia (Hb <8 g/dl)",2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.3.a,Number of anaemic in-school Children (5-9 years) put on treatment,2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.3.b,Number of anaemic in-school adolescent girls (10-19 years) put on treatment,2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.3.c,Number of anaemic out of school adolescent girls (10-19 years) put on treatment,2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.3.d,Number of anaemic in-school adolescent boys (10-19 years) put on treatment,2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.3.e,Number of anaemic lactating mothers (of 0-6 months old child) put on treatment,2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.3.f,"Number of anaemic women of reproductive age (non-pregnant, non-lactating) (20-49 years) put on treatment",2024-03-01,0.0,0.0
M5,Anaemia Mukt Bharat,5.2.4.a,Number of lactating mothers (of 0-6 months old child) diagnosed with severe anaemia and put on treatment,2024-03-01,0.0,0.0
M6,Post Natal Care (PNC),6.1,"In case of home delivery, number of women receiving 1st Postpartum checkups within 48 hours",2024-03-01,0.0,0.0
M6,Post Natal Care (PNC),6.2,Number of women receiving Postpartum checkup between 48 hours and 14 days after Institutional delivery,2024-03-01,0.0,0.0
M6,Post Natal Care (PNC),6.3,Number of mothers provided full course of 180 IFA tablets after delivery,2024-03-01,0.0,0.0
M6,Post Natal Care (PNC),6.4,Number of mothers provided full course 360 Calcium tablets after delivery,2024-03-01,0.0,0.0
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.1,Number of males assessed for STI/RTI,2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.1.a,"Out of the above, number of males diagnosed with STI/RTI",2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.1.b,"Out of the above, number of males treated for STI/RTI",2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.2,Number of females (all females) assessed for STI/RTI,2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.2.a,"Out of the above, number of females (all females) diagnosed with STI/RTI",2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.2.b,"Out of the above, number of females (all females) treated for STI/RTI",2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.3,Number of H/TG assessed for STI/RTI,2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.3.a,"Out of the above, number of H/TG people diagnosed with STI/RTI",2024-03-01,0.0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.3.b,"Out of the above, number of H/TG people treated for STI/RTI",2024-03-01,0.0,
M8,Family Planning,8.1.1,Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted,2024-03-01,0.0,0.0
M8,Family Planning,8.2.1,Number of Laparoscopic sterilizations (excluding post-abortion) conducted,2024-03-01,11.0,0.02849740932642487
M8,Family Planning,8.2.2,Number of Interval sterilizations (Mini-lap/Conventional) (other than post-partum and post abortion) conducted,2024-03-01,0.0,0.0
M8,Family Planning,8.2.3,Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted,2024-03-01,12.0,0.031088082901554404
M8,Family Planning,8.2.4,Number of Post-abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted,2024-03-01,0.0,0.0
M8,Family Planning,8.3,Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD),2024-03-01,0.0,0.0
M8,Family Planning,8.4,Number of Postpartum (within 48 hours of delivery) IUCD insertions,2024-03-01,0.0,0.0
M8,Family Planning,8.5,Number of Post-abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions,2024-03-01,0.0,0.0
M8,Family Planning,8.6,Number of IUCD Removals ,2024-03-01,8.0,0.02072538860103627
M8,Family Planning,8.7,Number of complications following IUCD Insertion,2024-03-01,0.0,0.0
M8,Family Planning,8.8,Injectable Contraceptive MPA- First Dose,2024-03-01,6.0,0.015544041450777202
M8,Family Planning,8.9,Injectable Contraceptive MPA- Second Dose,2024-03-01,7.0,0.018134715025906734
M8,Family Planning,8.1,Injectable Contraceptive MPA- Third Dose,2024-03-01,4.0,0.010362694300518135
M8,Family Planning,8.11,Injectable Contraceptive MPA- Fourth and above Dose,2024-03-01,4.0,0.010362694300518135
M8,Family Planning,8.12,Number of Combined Oral Pill cycles distributed to the beneficiary,2024-03-01,0.0,0.0
M8,Family Planning,8.13,Number of Condom pieces distributed to the beneficiary,2024-03-01,0.0,0.0
M8,Family Planning,8.14,Number of Centchroman (weekly) pill strips distributed to the beneficiary,2024-03-01,0.0,0.0
M8,Family Planning,8.15,Number of Emergency Contraceptive Pills (ECP) given to the beneficiary,2024-03-01,0.0,0.0
M8,Family Planning,8.16,Number of Pregnancy Test Kits (PTK) utilized,2024-03-01,78.0,0.20207253886010362
M8,Family Planning,8.17.1,Complications following male sterilization,2024-03-01,0.0,0.0
M8,Family Planning,8.17.2,Complications following female sterilization ,2024-03-01,0.0,0.0
M8,Family Planning,8.17.3,Failures following male sterilization,2024-03-01,0.0,0.0
M8,Family Planning,8.17.4,Failures following female sterilization,2024-03-01,0.0,0.0
M8,Family Planning,8.17.5,Deaths following male sterilization,2024-03-01,0.0,0.0
M8,Family Planning,8.17.6,Deaths following female sterilization,2024-03-01,0.0,0.0
M8,Family Planning,8.18.1,Number of cases of Female Sterilization followed up (after 1 month or on the resumption of her menstrual cycle whichever is earlier),2024-03-01,0.0,0.0
M8,Family Planning,8.18.2,Number of cases of Male Sterilization followed up (after 3 months),2024-03-01,0.0,0.0
M9,CHILD IMMUNISATION,9.1.1,Child immunisation - Vitamin K (Birth Dose),2024-03-01,138.0,0.7301587301587301
M9,CHILD IMMUNISATION,9.1.2,Child immunisation - BCG,2024-03-01,138.0,0.7301587301587301
M9,CHILD IMMUNISATION,9.1.3,Child immunisation - Pentavalent 1,2024-03-01,23.0,0.12169312169312169
M9,CHILD IMMUNISATION,9.1.4,Child immunisation - Pentavalent 2,2024-03-01,25.0,0.13227513227513227
M9,CHILD IMMUNISATION,9.1.5,Child immunisation - Pentavalent 3,2024-03-01,22.0,0.1164021164021164
M9,CHILD IMMUNISATION,9.1.6,Child immunisation - OPV 0 (Birth Dose),2024-03-01,138.0,0.7301587301587301
M9,CHILD IMMUNISATION,9.1.7,Child immunisation - OPV1,2024-03-01,23.0,0.12169312169312169
M9,CHILD IMMUNISATION,9.1.8,Child immunisation - OPV2,2024-03-01,25.0,0.13227513227513227
M9,CHILD IMMUNISATION,9.1.9,Child immunisation - OPV3,2024-03-01,22.0,0.1164021164021164
M9,CHILD IMMUNISATION,9.1.10,Child immunisation - Hepatitis-B0 (Birth Dose),2024-03-01,138.0,0.7301587301587301
M9,CHILD IMMUNISATION,9.1.11,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),2024-03-01,23.0,0.12169312169312169
M9,CHILD IMMUNISATION,9.1.12,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2) ,2024-03-01,22.0,0.1164021164021164
M9,CHILD IMMUNISATION,9.1.13,Child immunisation - Rotavirus 1,2024-03-01,23.0,0.12169312169312169
M9,CHILD IMMUNISATION,9.1.14,Child immunisation - Rotavirus 2,2024-03-01,25.0,0.13227513227513227
M9,CHILD IMMUNISATION,9.1.15,Child immunisation - Rotavirus 3,2024-03-01,22.0,0.1164021164021164
M9,CHILD IMMUNISATION,9.1.16,Child immunisation - PCV1,2024-03-01,23.0,0.12169312169312169
M9,CHILD IMMUNISATION,9.1.17,Child immunisation - PCV2,2024-03-01,22.0,0.1164021164021164
M9,CHILD IMMUNISATION,9.2.1,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),2024-03-01,16.0,0.08465608465608465
M9,CHILD IMMUNISATION,9.2.2,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,2024-03-01,13.0,0.06878306878306878
M9,CHILD IMMUNISATION,9.2.3,Child immunisation (9-11months) - JE 1st dose,2024-03-01,16.0,0.08465608465608465
M9,CHILD IMMUNISATION,9.2.4,Child immunisation - PCV Booster,2024-03-01,16.0,0.08465608465608465
M9,CHILD IMMUNISATION,9.2.5.a,FULLY IMMUNIZED children aged between 9 and <12 months- Male,2024-03-01,20.0,0.10582010582010581
M9,CHILD IMMUNISATION,9.2.5.b,FULLY IMMUNIZED children aged between 9 and <12 months- Female,2024-03-01,11.0,0.0582010582010582
M9,CHILD IMMUNISATION,9.3.1,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,2024-03-01,5.0,0.026455026455026454
M9,CHILD IMMUNISATION,9.3.2,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,2024-03-01,5.0,0.026455026455026454
M9,CHILD IMMUNISATION,9.3.3,Child immunisation - DPT 1 after 12 months of age (delayed vaccination) ,2024-03-01,5.0,0.026455026455026454
M9,CHILD IMMUNISATION,9.3.4,Child immunisation - DPT 2 after 12 months of age (delayed vaccination) ,2024-03-01,3.0,0.015873015873015872
M9,CHILD IMMUNISATION,9.3.5,Child immunisation - DPT 3 after 12 months of age (delayed vaccination) ,2024-03-01,3.0,0.015873015873015872
M9,CHILD IMMUNISATION,9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination) ,2024-03-01,2.0,0.010582010582010581
M9,CHILD IMMUNISATION,9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination) ,2024-03-01,2.0,0.010582010582010581
M9,CHILD IMMUNISATION,9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination) ,2024-03-01,0.0,0.0
M9,CHILD IMMUNISATION,9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),2024-03-01,15.0,0.07936507936507936
